scope,feature,feature_family,is_provenance_like,train_nonzero_rate,test_nonzero_rate,train_std,test_std,fwd_20d_realized_vol_train_spearman,fwd_20d_realized_vol_test_spearman,fwd_20d_max_drawdown_train_spearman,fwd_20d_max_drawdown_test_spearman,fwd_5d_return_train_spearman,fwd_5d_return_test_spearman,fwd_20d_high_vol_flag_train_auc,fwd_20d_high_vol_flag_test_auc,fwd_20d_drawdown_flag_train_auc,fwd_20d_drawdown_flag_test_auc,fwd_20d_risk_flag_train_auc,fwd_20d_risk_flag_test_auc,fwd_5d_negative_return_flag_train_auc,fwd_5d_negative_return_flag_test_auc,best_abs_train_spearman,best_abs_test_spearman,stable_continuous_target_signs,best_train_auc_edge,train_only_screen_score
stock_row_level,portfolio_text_has_evidence,portfolio,1,0.9996618194115657,1.0,0.01838657723241721,0.0,-0.00878221425907492,,0.015837977281898268,,0.003952403785804769,,0.4998523002704139,0.5,0.49963462588787894,0.5,0.4997587607415873,0.5,0.49984910065540367,0.5,0.015837977281898268,0.0,0,0.0003653741121210641,0.016568725506140396
stock_row_level,portfolio_text_max_event_severity,portfolio,0,0.9996618194115657,1.0,0.07278783919292504,0.07065757255801468,0.0008441379121490644,-0.02942750095058747,0.003205488783803604,0.010498605021264066,-0.0012503704479137042,-0.0167614666502009,0.5016750484889757,0.48892719727165446,0.503123978103935,0.49675814762632375,0.4998157701728371,0.4937038201785102,0.5014781655824097,0.5110330286323297,0.003205488783803604,0.02942750095058747,2,0.0031239781039350545,0.009453444991673714
stock_row_level,portfolio_text_unique_doc_count,portfolio,1,0.9996618194115657,1.0,0.09193288616216068,0.0,-0.00878221425907492,,0.015837977281898268,,0.003952403785804769,,0.4998523002704139,0.5,0.49963462588787894,0.5,0.4997587607415873,0.5,0.49984910065540367,0.5,0.015837977281898268,0.0,0,0.0003653741121210641,0.016568725506140396
stock_row_level,stock_signal_capital_return_count,stock,0,0.01938124613716138,0.00681395829031592,0.13786084808725865,0.08226498807349984,-0.0011622404101705355,-0.02569894211166427,0.0029170754745831387,0.012361139512867513,0.0028497254625915055,-0.01279897712517628,0.499735229092552,0.49841039879936416,0.5000772888365355,0.49876169010502186,0.49996291390703307,0.49986878289803466,0.49982880547008707,0.5006770801308985,0.0029170754745831387,0.02569894211166427,2,0.0002647709074479754,0.0034466172894790895
stock_row_level,stock_signal_capital_return_flag,stock,0,0.01938124613716138,0.00681395829031592,0.13786084808725865,0.08226498807349984,-0.0011622404101705355,-0.02569894211166427,0.0029170754745831387,0.012361139512867513,0.0028497254625915055,-0.01279897712517628,0.499735229092552,0.49841039879936416,0.5000772888365355,0.49876169010502186,0.49996291390703307,0.49986878289803466,0.49982880547008707,0.5006770801308985,0.0029170754745831387,0.02569894211166427,2,0.0002647709074479754,0.0034466172894790895
stock_row_level,stock_signal_company_risk_count,stock,0,0.08285424416638484,0.038302704934957674,0.2756617826070724,0.19192604755378756,-0.01898609344525361,-0.02038947454494996,0.010140733376817049,0.015311898437936532,-0.0035211485568848104,0.002397771502082719,0.49632092540434525,0.4968173212658373,0.49818670582607305,0.49858815089738734,0.4968011933949915,0.49605735829284764,0.5004027992390357,0.5005506053028905,0.01898609344525361,0.02038947454494996,2,0.003679074595654752,0.026344242636563115
stock_row_level,stock_signal_company_risk_flag,stock,0,0.08285424416638484,0.038302704934957674,0.2756617826070724,0.19192604755378756,-0.01898609344525361,-0.02038947454494996,0.010140733376817049,0.015311898437936532,-0.0035211485568848104,0.002397771502082719,0.49632092540434525,0.4968173212658373,0.49818670582607305,0.49858815089738734,0.4968011933949915,0.49605735829284764,0.5004027992390357,0.5005506053028905,0.01898609344525361,0.02038947454494996,2,0.003679074595654752,0.026344242636563115
stock_row_level,stock_signal_consumer_demand_count,stock,0,0.023159539607943744,0.041090233326450544,0.15041002404459017,0.19849893211707412,0.008595932383610953,0.028534594940603304,-0.002233235758525077,-0.018709105507918444,0.0011877946355782463,0.0012795840874336552,0.5005125494832805,0.5061577585458606,0.49970404463386503,0.5031169630361275,0.5008492308479394,0.5077935366361442,0.49999045457886643,0.5005550033134527,0.008595932383610953,0.028534594940603304,3,0.0008492308479394195,0.010294394079489792
stock_row_level,stock_signal_consumer_demand_flag,stock,0,0.023159539607943744,0.041090233326450544,0.15041002404459017,0.19849893211707412,0.008595932383610953,0.028534594940603304,-0.002233235758525077,-0.018709105507918444,0.0011877946355782463,0.0012795840874336552,0.5005125494832805,0.5061577585458606,0.49970404463386503,0.5031169630361275,0.5008492308479394,0.5077935366361442,0.49999045457886643,0.5005550033134527,0.008595932383610953,0.028534594940603304,3,0.0008492308479394195,0.010294394079489792
stock_row_level,stock_signal_credit_count,stock,0,0.012804216762095786,0.017241379310344827,0.11242894998720879,0.13016955922881585,-0.003121213366799428,-0.004010473008905327,0.0016278372993241764,0.0008550816378723331,-0.0014371043951097102,0.0029697384564652766,0.4993000337186402,0.5007728762431889,0.4997975751644343,0.4998040135716067,0.4995148214947816,0.5008325356943447,0.49996549163090204,0.4991157863813681,0.003121213366799428,0.004010473008905327,2,0.0006999662813598206,0.004521145929519069
